Text,Sentiment
"After searching for a more constant and less expensive supply of ""real"" licorice over my favorite (more about that later), I decided to try this one based upon other reviews and the description. I have to say that I was disappointed. It is not intense enough and a bit too salty for my preference since all that I noticed was salt and more salt until it got down to the licorice flavor which I would charactize as ""modest"". My all time favorite licorice was discovered years ago while visiting a St. Louis mall has been and remains an excellent choice made by Bissinger's Chocolate Company and they call it French Long Licorice. It is not noticeably salty and packed with flavor without being a sicky-sweet candy. I say that and caution licorice lovers to know their favorite ""type"" of licorice; this is important when reading reviews and purchasing. I was looking for something not American-style junk candy, with actual licorice extract not anise, chewy, lasting, with true strong licorice flavor and no other flavor overtones.<br /><br />As far a Bissinger's is concerned, they do not make this licorice year round nor advertise it on their website or in their catalogs so you have to call their toll free number and ask if it has been in production. It is expensive but well worth it for excellent flavor and lasting ability (I can enjoy one for at least 15 minutes if I don't chew). These are my favorite thing to have when reading a great book and I limit myself to 2 at a sitting for my ""fix""; okay, sometimes 3 if it is a superb book:D.<br />The last time I ordered it they were generous and added a pound of their premium chocolate as a thank-you for being a customer that troubled to find their particular product because I do not live near one of their stores and unless I visit say St. Louis (where it is headquartered) I have to mail-order.Anyway, I prefer my licorice hard and let it soften in my mouth so when I get an order ($56 for 2lbs) I leave it out lightly wrapped for a few days to harden off. That makes it last longer in my mouth and does not affect flavor but that it personal mouth feel preference. It frezes without problems so I will just have to go back to that and pay for my pleasure and stock up :). Licorice-gotta have it!",Neutral
Cans are lined w/ material that contains BPA which means the effort to grow the tomatoes organically was a waste of time.<br /><br />12-5-10  I didn't see the liner when I opened a different can from the same case.  I'm scratching my head.,Neutral
"I ordered 48 lollipops to use as party favors only to be disappointed that the front and back of the candy had writing on it. So I rewrapped them using clear bags purchased from Michaels. Also a few were cracked or broken, so luckily I ordered more than enough. Unwrapped they are so adorable!",Neutral
"These are tiny packets. I bought them thinking they were the regular size and are not. My kids love the product, but this particular package was outrageously expensive for tiny packages. I sent them back.",Neutral
"These are actually pretty good little potato puffs, and best of all - no CHEESE!  (unless you like that sort of thing, which we don't so it's nice to actually find a potato side dish with no cheese in it).<br /><br />Anyways- - these are surprisingly good and they toast up nicely in the oven in like 10 minutes.  worth it for $10.",Neutral
"These potatoes are good.  But i don't know if I'd get them again.  The garlic taste to me was off and strong.  And I LOVE garlic.  Hoping I just got an ""off"" batch.",Neutral
"Omaha Steaks 8 (5.75 oz.) Stuffed Baked Potatoes<br /> '''<br />The Stuffed Baked Potatoes were unimpressive and<br />lacking in flavor.<br /><br />I tasted no bacon or chives.<br /><br />However, they do make an attractive addition to a<br />meal.",Neutral
Potatoes were good. Two 12 oz trays will be enough for 4 adults so really not worth the money honestly. $10 for two little trays is a lot even for the ease and quality. Like I said they were good and easy to prepare and thankfully only four of us for x-mas dinner today or I wouldn't have had enough. 24 oz. of potatoes sounds bigger then it is lol. (not Omaha's fault),Neutral
a $5000.00 diamond would be cheaper to ship than a $5000.00 car!  I don't buy from any supplier that ships by price.<br />This item is $7.95 then you pay $11.95 for up to $20.00 for shipping? No way I would pay that for one jar.,Neutral
"I bought this because of the good feedback and bad luck that I have had with canned crab. I was hoping that this product was different than  previous canned crab that I have had. Alas, it is just a little better. Unfortunately, canned crab just seems to be not very good and I have  to stick with fresh expensive crab.",Neutral
Maybe these a better when they're very fresh.  You could ruin dental work if not careful chewing these.  They taste great.,Neutral
"I sent this product to my brother in law, so I have never seen the product and know nothing about it.  All I heard from him was that he was not impressed.  Other than that, I can say that it was delivered.  I ordered two of these going to different addresses and we got immediate feedback on the first one, but until we spoke to my brother in law, we had no idea if the product had even been shipped.  Would I order again?  Probably not...<br /><br />Thanks anyway,<br />Curt U",Neutral
"I have mixed feelings about NuNaturals Nustevia White Stevia with Maltodextrin Powder and will probably not purchase it again.  Don't get me wrong, it's a great tasting stevia extract and very easy to use, but it is just 6.4 percent stevia and 93.6 percent maltodextrin filler.  In other words only 6 pennies of each dollar you spend on this stuff is buying you high quality stevia extract powder.  In my opinion, this is unnecessarily dilute; however, it does make it exceptionally easy to measure.  If the labeling said 6.4% stevia extract, I would have passed on this from the beginning as I can get 70% dry stevia extract of the same quality for much less money per serving of stevia. If this is your first time buying stevia, go for it as it's easy to use and tastes great.  If you're accustomed to buying and using concentrated stevia extracts, you will be probably be disappointed by the low concentration of this product's mixture.<br /><br />Pros:<br />- 5-star taste<br />- Easy to measure<br />- Perfect for first-time stevia users<br />- 3/4 tsp = ~1 tbsp cane sugar<br /><br />Cons<br />- Only 6.4% stevia<br />- Not cost-competitive with 70% or pure dry stevia extracts<br />- 3/4 tsp = ~1 tbsp cane sugar<br /><br />Overall, a good product but not the best value.  I would given it 4 stars if the product labeling didn't try to hide the fact that it's just not very potent.  For about 1/3 to 1/2 the cost of this product, you can buy concentrated stevia powders and cut them yourself with a low-cost filler like maltodextrin and come out ahead (or just use them full strength, which is often easier once you get used to the sweetening power of pure stevia).<br /><br />In case you're wondering where I got the 6.4% (by mass) value from, this is how I calculated it.  On a precise scale, I found the density of this product to be 2.5 grams per teaspoon.  The label says it contains 40mg per 1/4 tsp.  Thus, 1 tsp has 160mg stevia extract in 2500mg mixed powder.  The concentration (mass) comes to 64mg stevia per gram of product or 6.4 percent by weight.  Pretty weak stuff, but still much sweeter than cane sugar.",Neutral
